favorite_count,retweet_count,texts,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never,positive_count,negative_count,label
80796,21683,big success turkeysyria border safe zone created ceasefire held combat mission ended kurd safe worked nicely u captured isi prisoner secured making statement 00 white house thank,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0
76239,19195,young campus conservative flocking turning point usa conservative speaker event country record number thousand student turning want compliment president united state signing historic executive,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
76239,19195,young campus conservative flocking turning point usa conservative speaker event country record number thousand student turning want compliment president united state signing historic executive,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
76239,19195,young campus conservative flocking turning point usa conservative speaker event country record number thousand student turning want compliment president united state signing historic executive,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1
47975,11516,order couple month ago saying school uphold first amendment right student lose federal funding seen huge change university interact u national local student organization studends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
47975,11516,order couple month ago saying school uphold first amendment right student lose federal funding seen huge change university interact u national local student organization studends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
47975,11516,order couple month ago saying school uphold first amendment right student lose federal funding seen huge change university interact u national local student organization studends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
48870,12165,feel empowered there movement happening campus like ive never seen student wanting get event couldnt get thats pretty remarkable turning point usa keep america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
48870,12165,feel empowered there movement happening campus like ive never seen student wanting get event couldnt get thats pretty remarkable turning point usa keep america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
48870,12165,feel empowered there movement happening campus like ive never seen student wanting get event couldnt get thats pretty remarkable turning point usa keep america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
0,9037,rt still lot question #HunterBiden dealing #Ukraine #Russia video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10792,rt #impeachment constitutional process unprecedented #Democrat attack #Republican thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90017,20898,republican going fight harder ever win back house nothing democrat done country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
62046,17176,neither taylor witness provided testimony ukrainian aware military aid withheld cant quid pro quo quo congressman john ratcliffe whistleblower nothing dems case dead,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,11781,rt myth democrat arent impeaching politics ukraine fact democrat introdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,9740,rt value hunter biden brought table access father thenvp joe biden democrat medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8556,rt movement built unlike anything ever seen ten thousand came dallas show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12181,rt since day one left mission dispute deny relitigate result election,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,11694,rt remember democrat called extra money american wallet thanks president economic polici,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,6320,rt would like attorney general find whats going investigating corruption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
43326,11901,never end nothing dems terrible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,7858,rt youre incredible job say today #AllWomanSpacewalk tune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,6866,rt fall come enjoy beautiful white house garden tour weekend thank taking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
41912,10726,great job tim,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,6667,rt empowering half world population flourish market economy best way boost growth #WGDP http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,8161,rt pelosi co refuse bring inquiry vote serious interest searching truth justi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9430,rt result speak wage gain president eclipsed growth past two admi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,5865,rt lower drug price senior worker family help th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4639,rt immigration hardliner fight cuccinelli next dhs secretary npr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62152,15895,democrat trying draw inquiry dont support donald trump guilty winning election,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
82166,20715,cant believe nervous nancy pelosi isnt moving faster usmca people want dont know isnt putting bipartisan vote taking long,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
123737,22605,approval rating republican party thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
91009,17935,thank republican present voted u last night really good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
154062,38602,day democrat becomes president republican win house even tiny margin impeach president without due process fairness legal right republican must remember witnessing lynching win,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1
46875,11407,want know hillary clinton dossier want know fisa abuse still waiting report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63654,14815,majority want impeached removed office people battleground state voted president trump want continue president thats squarely corner thats revealing poll dont think matter,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
55920,13919,thought revealing poll done new york time point margin battleground state polled impeaching president nancy pelosi doesnt take note maybe third rate politician,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49551,11817,ambassador european union already testified said quid pro quo said president told,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92441,22655,doral miami would best place hold g7 free much heat nothing radical left democrat partner fake news medium im surprised allow give plus presidential salary well find someplace else,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0
96055,23827,censure least corrupt adam schiff got caught pol vote cannot honest listening dems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
73287,17937,great new book wonderful street smart author dan bongino exonerated failed takedown president donald trump swamp dan hit crooked point greatest witch hunt political history nevertheless scam continues,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,1
0,5688,rt potus discovers bag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10189,rt trump ribbon cutting louis vuitton cost lot money year said president http,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57350,12964,usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6412,rt factory lv cattle lv field johnson county texas potus ribbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9713,rt one company delivering pledge america worker thank investing th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,9272,rt #TrumpRallyDallas #KAG2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13899,rt house democrat engaged soviet style tactic effort attack true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13271,rt voter rejecting dems baseless obstruction socialist agenda theyre making voice heard loud clear su,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
51755,13538,witch hunt continues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57230,15621,greatest witch hunt american history,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,17371,rt year bad government sorry thing see,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,43546,rt human being killed syria barack obama president leading political settlemen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
0,38705,rt person fight safety troop bring home ridiculous costly endless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
105618,17240,warmest condolence family many friend congressman elijah cummings got see first hand strength passion wisdom highly respected political leader work voice many front hard impossible replace,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0
0,17568,rt thank working hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,45819,rt fake news,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,48787,rt nancy pelosi need help fast either something wrong upstairs plain doesnt like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
61391,16426,real story thank jim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82580,22252,republican totally deprived right impeachment witch hunt lawyer question transparency good news radical left dems case based fraud fabrication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
131061,29803,record economy would crash like clown became president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
106958,26430,approval rating republican party thank two congressional seat north carolina governor runoff louisiana republican win impeachment fraud easily take back house add senate win pres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1
79624,20174,happening president trump impeachment constitutional travesty like never seen adam schiff nancy pelosi impeached fraud,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0
117283,28127,would think way democrat candidate witnessed last night could possibly become president united state see choice push totally illegal absurd impeachment one successful president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
120117,33297,median household income highest point ever ever ever saying way history country also people working today usa time history tough number radical left democrat beat impeach pres,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
44780,11717,governor done wonderful job people kentucky continues protect important second amendment matt strong crime border love great vet military matt complete total endorsement always,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0
73940,19178,hunter biden really bad sleepy joe real problem reminds crooked hillary deleted email recoverable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
86986,23799,democrat allowing transparency witch hunt hearing republican ever would excoriated fake news let fact come charade people know interviewing hour selective leak,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
42033,10589,looking scott hapgood case island anguilla something look sound wrong know anguilla want see case properly justly resolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
62706,13103,vote good guy tonight dancing star always u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41511,14162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31102,10043,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39787,12755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115313,21185,happy columbus day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86884,20853,people got u middle east mess people want stay,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57635,15303,brian kilmeade got wrong going another war people fighting year europe chance get isi prisoner didnt want cost let usa pay said,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
57635,15303,brian kilmeade got wrong going another war people fighting year europe chance get isi prisoner didnt want cost let usa pay said,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
56173,14512,kurd may releasing get u involved easily recaptured turkey european nation many came move quickly big sanction turkey coming people really think go war nato member turkey never ending war end,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
56173,14512,kurd may releasing get u involved easily recaptured turkey european nation many came move quickly big sanction turkey coming people really think go war nato member turkey never ending war end,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
114699,23860,former democrat senator harry reid stated donald trump smart much popular people think underestimated hard beat election thank harry agree,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
79633,21010,adam schiff doesnt seem want whistleblower testify must testify explain got ukraine conversation sooo wrong even close schiff tell must determine whistleblower identity determine done usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
79633,21010,adam schiff doesnt seem want whistleblower testify must testify explain got ukraine conversation sooo wrong even close schiff tell must determine whistleblower identity determine done usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58514,14488,democrat game foiled caught schiff fraudulently making ukraine conversation released exact conversation transcript ukrainian president foreign minister said pressure normal talk total impeachment scam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
58514,14488,democrat game foiled caught schiff fraudulently making ukraine conversation released exact conversation transcript ukrainian president foreign minister said pressure normal talk total impeachment scam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
69576,20294,democrat trashing president process trashing u constitution frankly american people need wake reality democrat drunk power theyre willing destroy constitutional republic,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
30016,6828,amazing evening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4292,rt #USMCA build strong economy benefitting farmer small business manufacturer across country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5452,rt waiting congress jed clark kentucky farmer farmer kentucky across america waiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29857,8434,nothing democrat thanks vicky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42816,13805,believe total scam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4190,rt overflow tonight wow #TrumpMinneapolis #KAG2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3641,rt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4479,rt 🚨 happening ‼ #TrumpMinneapolis #KAG2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3221,rt tune morning atam ⬇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6690,rt accepted offer join advisory board think important added role take,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,7539,rt ✅ median household income record high ✅ average household saw 1400 tax cut ✅ unemployment fallen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3923,rt usmca passage china deal onetwo punch rep tom reed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5608,rt maga minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30512,6915,great evening beautiful minnesota,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
42510,11927,disgraceful legal system guy still around year vicious killer destroyed many great people family,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
0,5346,rt thank pledging providing retraining scholarship next yr ⬇ ▪ artificial intellig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5304,rt national security adviser robert obrien made clear president erdogan early invasion syria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36071,8934,two great senator tonight louisiana two hard working really smart men love country love state hopefully add great new republican governor beautiful louisiana mix see tonight,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
77512,16534,one great thing china deal fact various reason go long politically complex congressional approval process deal fully negotiated sign behalf country fast clean,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
51104,12709,louisiana tonight love get republican vote either two great republican candidate force run john bel edward done really poor job tax cutting car insurance cost worst usa suspect yournd amendment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
87773,17321,good thing happening china trade talk meeting warmer feeling recent past like old day meeting vice premier today would like see something significant happen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
34124,8336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73045,17514,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99126,19118,big day negotiation china want make deal meet vice premier tomorrow white house,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
60472,14069,isnt ig investigating socalled whistleblower bad info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
79057,21023,president ukraine stated strongest language president trump applied pressure absolutely nothing wrong used strongest language possible end democrat scam wont dems medium fixed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1
81160,22946,thank one america news fair coverage brilliant reporting appreciated many people trying hard find new consistent powerful voice see tonight big rally minneapolis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1
59490,13765,area start new war turkey member nato others say stay let kurd fight battle even financial help say hit turkey hard financially sanction dont play rule watching closely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70472,16711,turkey planning attack kurd long time fighting forever soldier military anywhere near attack area trying end endless war talking side want u send ten thousand soldier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,7036,rt see soon kansa city missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7902,rt today always impeach majority want commit suicide thats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,12173,rt impeachment coup left hate trump inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57494,17062,hunter biden disappeared fake news protects crooked daddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
76503,18045,court justice turned he terrible ever since shep smith gave crooked hillary debate question got fired others doesnt deliver u anymore different used oh well im president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
