time,texts,retweet_count,favorite_count,begin_time,end_time,close_x,close_y,label
2019-10-23 12:29:22,feel empowered there movement happening campus like ive never seen student wanting get event couldnt get thats pretty remarkable turning point usa keep america great,12165,48870,2019-10-23 12:29:00,2019-10-23 12:34:00,2998.25,2999.02,1
2019-10-23 11:59:32,rt still lot question #HunterBiden dealing #Ukraine #Russia video,9037,0,2019-10-23 11:59:00,2019-10-23 12:04:00,2999.87,3000.04,1
2019-10-23 11:59:07,rt #impeachment constitutional process unprecedented #Democrat attack #Republican thank,10792,0,2019-10-23 11:59:00,2019-10-23 12:04:00,2999.87,3000.04,1
2019-10-23 11:36:27,republican going fight harder ever win back house nothing democrat done country,20898,90017,2019-10-23 11:36:00,2019-10-23 11:41:00,3001.08,3001.73,1
2019-10-23 11:32:16,neither taylor witness provided testimony ukrainian aware military aid withheld cant quid pro quo quo congressman john ratcliffe whistleblower nothing dems case dead,17176,62046,2019-10-23 11:32:00,2019-10-23 11:37:00,3000.78,3001.06,1
2019-10-23 11:09:58,rt myth democrat arent impeaching politics ukraine fact democrat introdu,11781,0,2019-10-23 11:09:00,2019-10-23 11:14:00,3000.38,3000.66,1
2019-10-23 10:59:23,rt value hunter biden brought table access father thenvp joe biden democrat medium,9740,0,2019-10-23 10:59:00,2019-10-23 11:04:00,3000.05,3000.07,1
2019-10-23 10:58:54,rt movement built unlike anything ever seen ten thousand came dallas show,8556,0,2019-10-23 10:58:00,2019-10-23 11:03:00,3000.05,3000.13,1
2019-10-23 10:58:02,rt since day one left mission dispute deny relitigate result election,12181,0,2019-10-23 10:58:00,2019-10-23 11:03:00,3000.05,3000.13,1
2019-10-23 10:57:31,rt remember democrat called extra money american wallet thanks president economic polici,11694,0,2019-10-23 10:57:00,2019-10-23 11:02:00,2999.63,3000.36,1
2019-10-23 10:56:40,rt would like attorney general find whats going investigating corruption,6320,0,2019-10-23 10:56:00,2019-10-23 11:01:00,2999.57,2999.69,1
2019-10-23 10:56:02,never end nothing dems terrible,11901,43326,2019-10-23 10:56:00,2019-10-23 11:01:00,2999.57,2999.69,1
2019-10-22 14:08:14,rt youre incredible job say today #AllWomanSpacewalk tune,7858,0,2019-10-22 14:08:00,2019-10-22 14:13:00,3011.14,3011.69,1
2019-10-22 14:07:27,rt fall come enjoy beautiful white house garden tour weekend thank taking,6866,0,2019-10-22 14:07:00,2019-10-22 14:12:00,3011.28,3012.15,1
2019-10-22 14:06:55,great job tim,10726,41912,2019-10-22 14:06:00,2019-10-22 14:11:00,3011.19,3012.45,1
2019-10-22 14:06:17,rt empowering half world population flourish market economy best way boost growth #WGDP http,6667,0,2019-10-22 14:06:00,2019-10-22 14:11:00,3011.19,3012.45,1
2019-10-22 14:04:54,rt pelosi co refuse bring inquiry vote serious interest searching truth justi,8161,0,2019-10-22 14:04:00,2019-10-22 14:09:00,3010.85,3011.47,1
2019-10-22 14:04:29,rt result speak wage gain president eclipsed growth past two admi,9430,0,2019-10-22 14:04:00,2019-10-22 14:09:00,3010.85,3011.47,1
2019-10-22 14:04:06,rt lower drug price senior worker family help th,5865,0,2019-10-22 14:04:00,2019-10-22 14:09:00,3010.85,3011.47,1
2019-10-22 14:02:20,rt immigration hardliner fight cuccinelli next dhs secretary npr,4639,0,2019-10-22 14:02:00,2019-10-22 14:07:00,3010.54,3011.28,1
2019-10-22 13:41:53,democrat trying draw inquiry dont support donald trump guilty winning election,15895,62152,2019-10-22 13:41:00,2019-10-22 13:46:00,3012.8,3011.73,0
2019-10-22 13:28:19,cant believe nervous nancy pelosi isnt moving faster usmca people want dont know isnt putting bipartisan vote taking long,20715,82166,2019-10-22 13:28:00,2019-10-22 13:33:00,3012.06,3011.22,0
2019-10-22 11:57:09,approval rating republican party thank,22605,123737,2019-10-22 11:57:00,2019-10-22 12:02:00,3008.28,3008.79,1
2019-10-22 11:54:36,thank republican present voted u last night really good,17935,91009,2019-10-22 11:54:00,2019-10-22 11:59:00,3010.19,3007.72,0
2019-10-22 11:52:28,day democrat becomes president republican win house even tiny margin impeach president without due process fairness legal right republican must remember witnessing lynching win,38602,154062,2019-10-22 11:52:00,2019-10-22 11:57:00,3010.78,3008.28,0
2019-10-22 11:37:04,want know hillary clinton dossier want know fisa abuse still waiting report,11407,46875,2019-10-22 11:37:00,2019-10-22 11:42:00,3011.26,3011.24,0
2019-10-22 11:37:03,majority want impeached removed office people battleground state voted president trump want continue president thats squarely corner thats revealing poll dont think matter,14815,63654,2019-10-22 11:37:00,2019-10-22 11:42:00,3011.26,3011.24,0
2019-10-22 11:21:13,thought revealing poll done new york time point margin battleground state polled impeaching president nancy pelosi doesnt take note maybe third rate politician,13919,55920,2019-10-22 11:21:00,2019-10-22 11:26:00,3010.82,3010.24,0
2019-10-22 11:11:32,ambassador european union already testified said quid pro quo said president told,11817,49551,2019-10-22 11:11:00,2019-10-22 11:16:00,3012.04,3011.4,0
2019-10-21 13:17:53,doral miami would best place hold g7 free much heat nothing radical left democrat partner fake news medium im surprised allow give plus presidential salary well find someplace else,22655,92441,2019-10-21 13:17:00,2019-10-21 13:22:00,3003.26,3003.04,0
2019-10-21 12:31:43,censure least corrupt adam schiff got caught pol vote cannot honest listening dems,23827,96055,2019-10-21 12:31:00,2019-10-21 12:36:00,3003.57,3003.46,0
2019-10-21 12:25:26,great new book wonderful street smart author dan bongino exonerated failed takedown president donald trump swamp dan hit crooked point greatest witch hunt political history nevertheless scam continues,17937,73287,2019-10-21 12:25:00,2019-10-21 12:30:00,3002.64,3003.52,1
2019-10-18 15:51:42,believe important work country deal corrupt adam schiff nothing democrat time intended way president,33385,149542,2019-10-18 15:51:00,2019-10-18 15:56:00,2991.41,2989.0,0
2019-10-18 15:46:14,defeat terrorism,17539,68559,2019-10-18 15:46:00,2019-10-18 15:51:00,2990.98,2991.41,1
2019-10-18 15:42:37,spoke president turkey told minor sniper mortar fire quickly eliminated much want ceasefire pause work likewise kurd want ultimate solution happen bad wasnt,16519,68128,2019-10-18 15:42:00,2019-10-18 15:47:00,2991.29,2990.66,0
2019-10-18 15:42:37,thinking year ago instead always held together weak bandaids artificial manner good side really good chance success u secured oil isi fighter double secured kurd turkey,11918,51925,2019-10-18 15:42:00,2019-10-18 15:47:00,2991.29,2990.66,0
2019-10-18 15:42:37,notified european nation willing first time take isi fighter came nation good news done captured anyway big progress made,14244,58502,2019-10-18 15:42:00,2019-10-18 15:47:00,2991.29,2990.66,0
2019-10-18 13:11:25,rt potus discovers bag,5688,0,2019-10-18 13:11:00,2019-10-18 13:16:00,2986.72,2987.84,1
2019-10-18 13:10:56,rt trump ribbon cutting louis vuitton cost lot money year said president http,10189,0,2019-10-18 13:10:00,2019-10-18 13:15:00,2987.08,2987.19,1
2019-10-18 13:09:56,usa,12964,57350,2019-10-18 13:09:00,2019-10-18 13:14:00,2987.19,2986.9,0
2019-10-18 13:08:57,rt factory lv cattle lv field johnson county texas potus ribbo,6412,0,2019-10-18 13:08:00,2019-10-18 13:13:00,2986.49,2986.62,1
2019-10-18 13:08:23,rt one company delivering pledge america worker thank investing th,9713,0,2019-10-18 13:08:00,2019-10-18 13:13:00,2986.49,2986.62,1
2019-10-18 13:07:08,rt #TrumpRallyDallas #KAG2020,9272,0,2019-10-18 13:07:00,2019-10-18 13:12:00,2986.22,2986.53,1
2019-10-17 15:09:09,rt house democrat engaged soviet style tactic effort attack true,13899,0,2019-10-17 15:09:00,2019-10-17 15:14:00,3000.82,3001.72,1
2019-10-17 15:08:35,rt voter rejecting dems baseless obstruction socialist agenda theyre making voice heard loud clear su,13271,0,2019-10-17 15:08:00,2019-10-17 15:13:00,3000.78,3001.66,1
2019-10-17 15:07:46,witch hunt continues,13538,51755,2019-10-17 15:07:00,2019-10-17 15:12:00,3001.0,3000.76,0
2019-10-17 13:14:49,greatest witch hunt american history,15621,57230,2019-10-17 13:14:00,2019-10-17 13:19:00,2997.45,2999.49,1
2019-10-17 12:59:25,rt year bad government sorry thing see,17371,0,2019-10-17 12:59:00,2019-10-17 13:04:00,2998.74,2999.09,1
2019-10-17 12:58:53,rt human being killed syria barack obama president leading political settlemen,43546,0,2019-10-17 12:58:00,2019-10-17 13:03:00,2998.51,2999.19,1
2019-10-17 12:58:35,rt person fight safety troop bring home ridiculous costly endless,38705,0,2019-10-17 12:58:00,2019-10-17 13:03:00,2998.51,2999.19,1
2019-10-17 12:54:55,warmest condolence family many friend congressman elijah cummings got see first hand strength passion wisdom highly respected political leader work voice many front hard impossible replace,17240,105618,2019-10-17 12:54:00,2019-10-17 12:59:00,2997.69,2998.74,1
2019-10-17 12:39:03,rt thank working hard,17568,0,2019-10-17 12:39:00,2019-10-17 12:44:00,2996.81,2996.97,1
2019-10-17 12:39:00,rt fake news,45819,0,2019-10-17 12:39:00,2019-10-17 12:44:00,2996.81,2996.97,1
2019-10-17 12:38:27,rt nancy pelosi need help fast either something wrong upstairs plain doesnt like,48787,0,2019-10-17 12:38:00,2019-10-17 12:43:00,2996.83,2997.18,1
2019-10-17 11:54:12,real story thank jim,16426,61391,2019-10-17 11:54:00,2019-10-17 11:59:00,2993.87,2994.59,1
2019-10-16 11:46:25,republican totally deprived right impeachment witch hunt lawyer question transparency good news radical left dems case based fraud fabrication,22252,82580,2019-10-16 11:46:00,2019-10-16 11:51:00,2994.43,2994.35,0
2019-10-16 11:29:50,record economy would crash like clown became president,29803,131061,2019-10-16 11:29:00,2019-10-16 11:34:00,2993.2,2990.69,0
2019-10-16 11:25:52,approval rating republican party thank two congressional seat north carolina governor runoff louisiana republican win impeachment fraud easily take back house add senate win pres,26430,106958,2019-10-16 11:25:00,2019-10-16 11:30:00,2993.3,2993.14,0
2019-10-16 11:14:11,happening president trump impeachment constitutional travesty like never seen adam schiff nancy pelosi impeached fraud,20174,79624,2019-10-16 11:14:00,2019-10-16 11:19:00,2995.3,2992.95,0
2019-10-16 11:10:02,would think way democrat candidate witnessed last night could possibly become president united state see choice push totally illegal absurd impeachment one successful president,28127,117283,2019-10-16 11:10:00,2019-10-16 11:15:00,2995.45,2994.44,0
2019-10-15 15:32:05,median household income highest point ever ever ever saying way history country also people working today usa time history tough number radical left democrat beat impeach pres,33297,120117,2019-10-15 15:32:00,2019-10-15 15:37:00,2998.76,2997.8,0
2019-10-15 15:30:39,governor done wonderful job people kentucky continues protect important second amendment matt strong crime border love great vet military matt complete total endorsement always,11717,44780,2019-10-15 15:30:00,2019-10-15 15:35:00,2999.6,2998.75,0
2019-10-15 15:14:09,hunter biden really bad sleepy joe real problem reminds crooked hillary deleted email recoverable,19178,73940,2019-10-15 15:14:00,2019-10-15 15:19:00,2997.26,2997.51,1
2019-10-15 13:40:00,democrat allowing transparency witch hunt hearing republican ever would excoriated fake news let fact come charade people know interviewing hour selective leak,23799,86986,2019-10-15 13:40:00,2019-10-15 13:45:00,2999.24,2999.28,1
2019-10-14 14:00:19,looking scott hapgood case island anguilla something look sound wrong know anguilla want see case properly justly resolved,10589,42033,2019-10-14 14:00:00,2019-10-14 14:05:00,2969.88,2969.22,0
2019-10-14 12:33:39,vote good guy tonight dancing star always u,13103,62706,2019-10-14 12:33:00,2019-10-14 12:38:00,2968.05,2968.84,1
2019-10-14 12:26:13,,14162,41511,2019-10-14 12:26:00,2019-10-14 12:31:00,2967.09,2967.69,1
2019-10-14 12:13:44,,10043,31102,2019-10-14 12:13:00,2019-10-14 12:18:00,2968.8,2969.57,1
2019-10-14 12:13:20,,12755,39787,2019-10-14 12:13:00,2019-10-14 12:18:00,2968.8,2969.57,1
2019-10-14 12:06:24,happy columbus day,21185,115313,2019-10-14 12:06:00,2019-10-14 12:11:00,2968.5,2968.51,1
2019-10-14 11:40:42,people got u middle east mess people want stay,20853,86884,2019-10-14 11:40:00,2019-10-14 11:45:00,2971.17,2970.09,0
2019-10-14 11:14:09,brian kilmeade got wrong going another war people fighting year europe chance get isi prisoner didnt want cost let usa pay said,15303,57635,2019-10-14 11:14:00,2019-10-14 11:19:00,2968.49,2969.65,1
2019-10-14 11:14:09,kurd may releasing get u involved easily recaptured turkey european nation many came move quickly big sanction turkey coming people really think go war nato member turkey never ending war end,14512,56173,2019-10-14 11:14:00,2019-10-14 11:19:00,2968.49,2969.65,1
2019-10-14 10:54:24,former democrat senator harry reid stated donald trump smart much popular people think underestimated hard beat election thank harry agree,23860,114699,2019-10-14 10:54:00,2019-10-14 10:59:00,2970.16,2971.85,1
2019-10-14 10:39:09,adam schiff doesnt seem want whistleblower testify must testify explain got ukraine conversation sooo wrong even close schiff tell must determine whistleblower identity determine done usa,21010,79633,2019-10-14 10:39:00,2019-10-14 10:44:00,2968.2,2970.24,1
2019-10-14 10:39:09,democrat game foiled caught schiff fraudulently making ukraine conversation released exact conversation transcript ukrainian president foreign minister said pressure normal talk total impeachment scam,14488,58514,2019-10-14 10:39:00,2019-10-14 10:44:00,2968.2,2970.24,1
2019-10-14 10:19:31,democrat trashing president process trashing u constitution frankly american people need wake reality democrat drunk power theyre willing destroy constitutional republic,20294,69576,2019-10-14 10:19:00,2019-10-14 10:24:00,2967.36,2966.35,0
2019-10-11 15:48:26,rt nfl flashback,5563,0,2019-10-11 15:48:00,2019-10-11 15:53:00,2975.15,2976.48,1
2019-10-11 15:47:44,really good news,12123,46008,2019-10-11 15:47:00,2019-10-11 15:52:00,2977.24,2978.45,1
2019-10-11 15:47:11,rt old barrier along southern border built defend vehicle crossing much else comprehen,9936,0,2019-10-11 15:47:00,2019-10-11 15:52:00,2977.24,2978.45,1
2019-10-11 15:46:23,rt contact key witness lying render adam schiff unqualified lead fair inqu,14525,0,2019-10-11 15:46:00,2019-10-11 15:51:00,2977.31,2977.43,1
2019-10-11 15:46:09,rt break heart every time speak one victim intervene preventable crime happen,7169,0,2019-10-11 15:46:00,2019-10-11 15:51:00,2977.31,2977.43,1
2019-10-11 15:45:45,rt #HANNITY sean lay whats really behind dems impeachment hysteria phony witch hunt watch htt,6785,0,2019-10-11 15:45:00,2019-10-11 15:50:00,2979.77,2976.98,0
2019-10-11 15:45:30,rt collins rip dems conducting impeachment investigation behind closed door isnt unprecedentedits unamerican,6657,0,2019-10-11 15:45:00,2019-10-11 15:50:00,2979.77,2976.98,0
